******** CONFIGURAÇÃO DE PARALELISMO **************

Número de jobs: 4
       1.623        0.000      163.285     1197.574
       1.624        0.000      163.285     1197.574
       1.624        0.000      163.285     1197.574
       1.625       19.968      163.285     1197.574
       1.627        0.000      163.285     1197.574
       1.629        0.000      163.285     1197.574
       1.630        0.000      163.285     1197.574
       1.630        0.000      163.285     1197.574
       1.635        0.000      163.285     1197.574
       1.636        0.000      163.285     1197.574
       1.636        0.000      163.285     1197.574
       1.637        0.000      163.285     1197.574
       1.637        0.000      163.285     1197.574
       1.638        0.000      163.285     1197.574
       1.638        0.000      163.285     1197.574
       1.639        0.000      163.285     1197.574
       1.640        0.000      163.285     1197.574
       1.640        0.000      163.285     1197.574
       1.641        0.000      163.285     1197.574
       1.644        0.000      163.285     1197.574
       1.645        0.000      163.285     1197.574
       1.645        0.000      163.285     1197.574
       1.648       18.999      163.285     1197.574
       1.648        0.000      163.285     1197.574
       1.649        0.000      163.285     1197.574
       1.649        0.000      163.285     1197.574
       1.650        0.000      163.285     1197.574
       1.650        0.000      163.285     1197.574
       1.655        0.000      163.285     1197.574
       1.656        0.000      163.285     1197.574
       1.658        0.000      163.285     1197.574
       1.658        0.000      163.285     1197.574
       1.662        0.000      163.285     1197.574
       1.662        0.000      163.285     1197.574
       1.663        0.000      163.285     1197.574
       1.663        0.000      163.285     1197.574
       1.666        0.000      163.285     1197.574
       1.667        0.000      163.285     1197.574
       1.667        0.000      163.285     1197.574
       1.668        0.000      163.285     1197.574
       1.669        0.000      163.285     1197.574
       1.669       20.301      163.285     1197.574
       1.670        0.000      163.285     1197.574
       1.670        0.000      163.285     1197.574
       1.675        0.000      163.285     1197.574
       1.676        0.000      163.285     1197.574
       1.676        0.000      163.285     1197.574
       1.677        0.000      163.285     1197.574
       1.682        0.000      163.285     1197.574
       1.682        0.000      163.285     1197.574
       1.683        0.000      163.285     1197.574
       1.683        0.000      163.285     1197.574
       1.686        0.000      163.285     1197.574
       1.687        0.000      163.285     1197.574
       1.687        0.000      163.285     1197.574
       1.688        0.000      163.285     1197.574
       1.691        0.000      163.285     1197.574
       1.691        0.000      163.285     1197.574
       1.693       20.045      163.285     1197.574
       1.693        0.000      163.285     1197.574
       1.695        0.000      163.285     1197.574
       1.695        0.000      163.285     1197.574
       1.696        0.000      163.285     1197.574
       1.696        0.000      163.285     1197.574
       1.699        0.000      163.285     1197.574
       1.699        0.000      163.285     1197.574
       1.700        0.000      163.285     1197.574
       1.700        0.000      163.285     1197.574
       1.701        0.000      163.285     1197.574
       1.701        0.000      163.285     1197.574
       1.707        0.000      163.285     1197.574
       1.707        0.000      163.285     1197.574
       1.708        0.000      163.285     1197.574
       1.708        0.000      163.285     1197.574
       1.711        0.000      163.285     1197.574
       1.712        0.000      163.285     1197.574
       1.715       18.054      163.285     1197.574
       1.716        0.000      163.285     1197.574
       1.716        0.000      163.285     1197.574
       1.717        0.000      163.285     1197.574
       1.719        0.000      163.285     1197.574
       1.720        0.000      163.285     1197.574
       1.720        0.000      163.285     1197.574
       1.721        0.000      163.285     1197.574
       1.721        0.000      163.285     1197.574
       1.722        0.000      163.285     1197.574
       1.727        0.000      163.285     1197.574
       1.727        0.000      163.285     1197.574
       1.728        0.000      163.285     1197.574
       1.729        0.000      163.285     1197.574
       1.730        0.000      163.285     1197.574
       1.730        0.000      163.285     1197.574
       1.733        0.000      163.285     1197.574
       1.733        0.000      163.285     1197.574
       1.734        0.000      163.285     1197.574
       1.734        2.969      163.285     1197.574
       1.738        0.000      163.285     1197.574
       1.738        0.000      163.285     1197.574
       1.740        0.000      163.285     1197.574
       1.740        0.000      163.285     1197.574
       1.741        0.000      163.285     1197.574
       1.741        0.000      163.285     1197.574
       1.742        0.000      163.285     1197.574
       1.747        0.000      163.285     1197.574
       1.748        0.000      163.285     1197.574
       1.748        0.000      163.285     1197.574
       1.749        0.000      163.285     1197.574
       1.749        0.000      163.285     1197.574
       1.751        0.000      163.285     1197.574
       1.751        0.000      163.285     1197.574
       1.752        0.000      163.285     1197.574
       1.752        0.000      163.285     1197.574
       1.755        0.000      163.285     1197.574
       1.756       20.322      163.285     1197.574
       1.756        0.000      163.285     1197.574
       1.759        0.000      163.285     1197.574
       1.763        0.000      163.285     1197.574
       1.763        0.000      163.285     1197.574
       1.764        0.000      163.285     1197.574
       1.765        0.000      163.285     1197.574
       1.765        0.000      163.285     1197.574
       1.766        0.000      163.285     1197.574
       1.768        0.000      163.285     1197.574
       1.770        0.000      163.285     1197.574
       1.771        0.000      163.285     1197.574
       1.771        0.000      163.285     1197.574
       1.772        0.000      163.285     1197.574
       1.772        0.000      163.285     1197.574
       1.773        0.000      163.285     1197.574
       1.779        0.000      163.285     1197.574
       1.779       20.320      163.285     1197.574
       1.780        0.000      163.285     1197.574
       1.781        0.000      163.285     1197.574
       1.781        0.000      163.285     1197.574
       1.782        0.000      163.285     1197.574
       1.782        0.000      163.285     1197.574
       1.784        0.000      163.285     1197.574
       1.785        0.000      163.285     1197.574
       1.785        0.000      163.285     1197.574
       1.786        0.000      163.285     1197.574
       1.786        0.000      163.285     1197.574
       1.789        0.000      163.285     1197.574
       1.790        0.000      163.285     1197.574
       1.793        0.000      163.285     1197.574
       1.795        0.000      163.285     1197.574
       1.795        0.000      163.285     1197.574
       1.796        0.000      163.285     1197.574
       1.796        0.000      163.285     1197.574
       1.797        0.000      163.285     1197.574
       1.797       20.418      163.285     1197.574
       1.798        0.000      163.285     1197.574
       1.803        0.000      163.285     1197.574
       1.803        0.000      163.285     1197.574
       1.804        0.000      163.285     1197.574
       1.805        0.000      163.285     1197.574
       1.805        0.000      163.285     1197.574
       1.806        0.000      163.285     1197.574
       1.806        0.000      163.285     1197.574
       1.811        0.000      163.285     1197.574
       1.812        0.000      163.285     1197.574
       1.812        0.000      163.285     1197.574
       1.812        0.000      163.285     1197.574
       1.813        0.000      163.285     1197.574
       1.813        0.000      163.285     1197.574
       1.817        0.000      163.285     1197.574
       1.818        0.000      163.285     1197.574
       1.818        0.000      163.285     1197.574
       1.821        0.000      163.285     1197.574
       1.821       20.294      163.285     1197.574
       1.822        0.000      163.285     1197.574
       1.822        0.000      163.285     1197.574
       1.824        0.000      163.285     1197.574
       1.825        0.000      163.285     1197.574
       1.825        0.000      163.285     1197.574
       1.826        0.000      163.285     1197.574
       1.826        0.000      163.285     1197.574
       1.831        0.000      163.285     1197.574
       1.831        0.000      163.285     1197.574
       1.832        0.000      163.285     1197.574
       1.832        0.000      163.285     1197.574
       1.833        0.000      163.285     1197.574
       1.833        0.000      163.285     1197.574
       1.834        0.000      163.285     1197.574
       1.838        0.000      163.285     1197.574
       1.838        0.000      163.285     1197.574
       1.839        0.000      163.285     1197.574
       1.840        0.000      163.285     1197.574
       1.840        0.000      163.285     1197.574
       1.841        0.000      163.285     1197.574
       1.843        0.000      163.285     1197.574
       1.843        0.000      163.285     1197.574
       1.847        0.000      163.285     1197.574
       1.848        0.000      163.285     1197.574
       1.848        0.000      163.285     1197.574
       1.849        0.000      163.285     1197.574
       1.849       20.305      163.285     1197.574
       1.850        0.000      163.285     1197.574
       1.850        0.000      163.285     1197.574
       1.854        0.000      163.285     1197.574
       1.854        0.000      163.285     1197.574
       1.857        0.000      163.285     1197.574
       1.859        0.000      163.285     1197.574
       1.860        0.000      163.285     1197.574
       1.860        0.000      163.285     1197.574
       1.861        0.000      163.285     1197.574
       1.861        0.000      163.285     1197.574
       1.875        0.000      163.285     1197.574
       1.876        0.000      163.285     1197.574
       1.876        0.000      163.285     1197.574
       1.877        0.000      163.285     1197.574
       1.877        0.000      163.285     1197.574
       1.878        0.000      163.285     1197.574
       1.878        0.000      163.285     1197.574
       1.896        0.000      163.285     1197.574
       1.897        0.000      163.285     1197.574
       1.897        0.000      163.285     1197.574
       1.898        0.000      163.285     1197.574
       1.898        0.000      163.285     1197.574
       1.907        0.000      163.285     1197.574
       1.908        0.000      163.285     1197.574
       1.911        2.876      163.285     1197.574
       1.912        0.000      163.285     1197.574
       1.917        0.000      163.285     1197.574
       1.918        0.000      163.285     1197.574
       1.923        0.000      163.285     1197.574
       1.927        0.000      163.285     1197.574
       1.929        0.000      163.285     1197.574
       1.930        0.000      163.285     1197.574
       1.937        0.000      163.285     1197.574
       1.938        0.000      163.285     1197.574
       1.938        0.000      163.285     1197.574
       1.948        0.000      163.285     1197.574
       1.949        0.000      163.285     1197.574
       1.960        0.853      163.285     1197.574
       1.961        0.000      163.285     1197.574
       1.961        0.000      163.285     1197.574
       1.989        0.000      163.285     1197.574
       1.999        0.000      163.285     1197.574
       2.005        0.000      163.285     1197.574
       2.006        0.000      163.285     1197.574
       2.023        0.000      163.285     1197.574
       2.039        0.737      163.285     1197.574
       2.040        0.000      163.285     1197.574
       2.041        0.000      163.285     1197.574
       2.041        0.000      163.285     1197.574
       2.072        0.000      163.285     1197.574
       2.072       18.459      163.285     1197.574
       2.073        0.000      163.285     1197.574
       2.073        0.000      163.285     1197.574
       2.074        0.000      163.285     1197.574
       2.074        0.000      163.285     1197.574
       2.109        0.000      163.285     1197.574
       2.110        0.000      163.285     1197.574
       2.111        0.000      163.285     1197.574
       2.124        0.000      163.285     1197.574
       2.141        1.305      163.285     1197.574
       2.141        0.000      163.285     1197.574
       2.147        0.000      163.285     1197.574
       2.148        0.000      163.285     1197.574
       2.156        0.000      163.285     1197.574
       2.156        0.000      163.285     1197.574
       2.157        0.000      163.285     1197.574
       2.157        0.000      163.285     1197.574
       2.206        0.000      163.355     1197.574
       2.212        1.601      163.355     1197.574
       2.222        0.000      163.355     1197.574
       2.225        0.000      163.355     1197.574
       2.226        0.000      163.355     1197.574
       2.251        0.000      163.355     1197.574
       2.254        0.000      163.355     1197.574
       2.254        0.000      163.355     1197.574
       2.295        0.172      163.465     1197.574
       2.313        0.000      163.465     1197.574
       2.314        0.000      163.465     1197.574
       2.314        0.000      163.465     1197.574
       2.314        0.000      163.465     1197.574
       2.335        0.000      163.465     1197.574
       2.335        0.000      163.465     1197.574
       2.394        0.279      163.465     1197.574
       2.428        0.000      163.465     1197.574
       2.444        0.000      163.465     1197.574
       2.445        0.000      163.465     1197.574
       2.454        0.000      163.465     1197.574
       2.454        0.000      163.465     1197.574
       2.475        0.000      163.465     1197.574
       2.476        0.000      163.465     1197.574
       2.476        0.000      163.465     1197.574
       2.493        0.000      163.465     1197.574
       2.494        0.000      163.465     1197.574
       2.494        0.000      163.465     1197.574
       2.494        0.000      163.465     1197.574
       2.523        0.000      163.465     1197.574
       2.524       20.398      163.465     1197.574
       2.524        0.000      163.465     1197.574
       2.525        0.000      163.465     1197.574
       2.543        0.000      163.465     1197.574
       2.543        0.000      163.465     1197.574
       2.549        0.000      163.465     1197.574
       2.550        0.000      163.465     1197.574
       2.567        0.000      163.465     1197.574
       2.568        0.000      163.465     1197.574
       2.568        0.000      163.465     1197.574
       2.569        0.000      163.465     1197.574
       2.569        0.000      163.465     1197.574
       2.570        0.000      163.465     1197.574
       2.570        0.000      163.465     1197.574
       2.615        0.000      163.465     1197.574
       2.616        0.000      163.465     1197.574
       2.643        0.000      163.465     1197.574
       2.643        0.000      163.465     1197.574
       2.644        0.000      163.465     1197.574
       2.644        0.000      163.465     1197.574
       2.645        0.000      163.465     1197.574
       2.676        0.000      163.465     1197.574
       2.677        0.000      163.465     1197.574
       2.677        0.000      163.465     1197.574
       2.691        0.000      163.465     1197.574
       2.692       20.488      163.465     1197.574
       2.692        0.000      163.465     1197.574
       2.693        0.000      163.465     1197.574
       2.715        0.000      163.465     1197.574
       2.715        0.000      163.465     1197.574
       2.716        0.000      163.465     1197.574
       2.716        0.000      163.465     1197.574
       2.717        0.000      163.465     1197.574
       2.717        0.000      163.465     1197.574
       2.718        0.000      163.465     1197.574
       2.718        0.000      163.465     1197.574
       2.756        0.000      163.465     1197.574
       2.757        0.000      163.465     1197.574
       2.775        0.000      163.465     1197.574
       2.776        0.000      163.465     1197.574
       2.776        0.000      163.465     1197.574
       2.777        0.000      163.465     1197.574
       2.777        0.000      163.465     1197.574
       2.778        0.000      163.465     1197.574
       2.810        0.307      163.465     1197.574
       2.813        0.000      163.465     1197.574
       2.814        0.000      163.465     1197.574
       2.814        0.000      163.465     1197.574
       2.832        0.000      163.465     1197.574
       2.833        0.000      163.465     1197.574
       2.833        0.000      163.465     1197.574
       2.834        0.000      163.465     1197.574
       2.834        0.000      163.465     1197.574
       2.876        0.000      163.465     1197.574
       2.877        0.000      163.465     1197.574
       2.878        0.000      163.465     1197.574
       2.878        0.000      163.465     1197.574
       2.897        0.000      163.465     1197.574
       2.898        0.000      163.465     1197.574
       2.898        0.000      163.465     1197.574
       2.914        0.000      163.465     1197.574
       2.914        1.114      163.465     1197.574
       2.924        0.000      163.465     1197.574
       2.939        0.000      163.465     1197.574
       2.939        0.000      163.465     1197.574
       2.946        0.000      163.465     1197.574
       2.948        0.000      163.465     1197.574
       2.948        0.000      163.465     1197.574
       2.949        0.000      163.465     1197.574
       2.967        0.000      163.465     1197.574
       2.967        0.000      163.465     1197.574
       2.968        0.000      163.465     1197.574
       2.987        0.000      163.465     1197.574
       2.988        0.000      163.465     1197.574
       3.003        0.000      163.465     1197.574
       3.004        0.000      163.465     1197.574
       3.005        0.000      163.465     1197.574
       3.005        0.000      163.465     1197.574
       3.006       20.534      163.465     1197.574
       3.006        0.000      163.465     1197.574
       3.039        0.000      163.465     1197.574
       3.039        0.000      163.465     1197.574
       3.040        0.000      163.465     1197.574
       3.040        0.000      163.465     1197.574
       3.067        0.000      163.465     1197.574
       3.068        0.000      163.465     1197.574
       3.069        0.000      163.465     1197.574
       3.069        0.000      163.465     1197.574
       3.083        0.000      163.465     1197.574
       3.084        0.000      163.465     1197.574
       3.084        0.000      163.465     1197.574
       3.085        0.000      163.465     1197.574
       3.085        0.000      163.465     1197.574
       3.086        0.000      163.465     1197.574
       3.086        0.000      163.465     1197.574
       3.113        0.000      163.465     1197.574
       3.114       20.345      163.465     1197.574
       3.127        0.000      163.465     1197.574
       3.128        0.000      163.465     1197.574
       3.128        0.000      163.465     1197.574
       3.156        0.000      163.465     1197.574
       3.157        0.000      163.465     1197.574
       3.157        0.000      163.465     1197.574
       3.171        0.000      163.465     1197.574
       3.172        0.000      163.465     1197.574
       3.173        0.000      163.465     1197.574
       3.173        0.000      163.465     1197.574
       3.203        0.000      163.465     1197.574
       3.204        0.000      163.465     1197.574
       3.204        0.000      163.465     1197.574
       3.205        0.000      163.465     1197.574
       3.205        0.000      163.465     1197.574
       3.205        0.000      163.465     1197.574
       3.241        0.279      163.465     1197.574
       3.242        0.000      163.465     1197.574
       3.242        0.000      163.465     1197.574
       3.258        0.000      163.465     1197.574
       3.266        0.969      163.465     1197.574
       3.269        0.000      163.465     1197.574
       3.269        0.000      163.465     1197.574
       3.270        0.000      163.465     1197.574
       3.270        0.000      163.465     1197.574
       3.296        0.000      163.465     1197.574
       3.297        0.000      163.465     1197.574
       3.297        0.000      163.465     1197.574
       3.298        0.000      163.465     1197.574
       3.298        0.000      163.465     1197.574
       3.324        0.000      163.465     1197.574
       3.325        0.000      163.465     1197.574
       3.325        0.000      163.465     1197.574
       3.333        0.000      163.465     1197.574
       3.334        0.000      163.465     1197.574
       3.334        0.000      163.465     1197.574
       3.343        0.000      163.465     1197.574
       3.344        0.000      163.465     1197.574
       3.344        0.000      163.465     1197.574
       3.357        0.000      163.465     1197.574
       3.358        0.000      163.465     1197.574
       3.366        0.000      163.465     1197.574
       3.372        0.000      163.465     1197.574
       3.372        0.000      163.465     1197.574
       3.373        0.000      163.465     1197.574
       3.373        0.000      163.465     1197.574
       3.386       16.460      163.465     1197.574
       3.392        0.000      163.465     1197.574
       3.392        0.000      163.465     1197.574
       3.393        0.000      163.465     1197.574
       3.393        0.000      163.465     1197.574
       3.395        0.000      163.465     1197.574
       3.395        0.000      163.465     1197.574
       3.415        0.000      163.465     1197.574
       3.415        0.000      163.465     1197.574
       3.416        0.000      163.465     1197.574
       3.429        0.000      163.465     1197.574
       3.429        0.000      163.465     1197.574
       3.430        0.000      163.465     1197.574
       3.430        0.000      163.465     1197.574
       3.450        0.000      163.465     1197.574
       3.450        0.000      163.465     1197.574
       3.463        0.000      163.465     1197.574
       3.463        0.000      163.465     1197.574
       3.464        0.000      163.465     1197.574
       3.464        0.000      163.465     1197.574
       3.473       15.386      163.465     1197.574
       3.473        0.000      163.465     1197.574
       3.474        0.000      163.465     1197.574
       3.474        0.000      163.465     1197.574
       3.495        0.472      163.465     1197.574
       3.496        0.000      163.465     1197.574
       3.496        0.000      163.465     1197.574
       3.497        0.000      163.465     1197.574
       3.497        0.000      163.465     1197.574
       3.517        0.000      163.465     1197.574
       3.518        0.000      163.465     1197.574
       3.532        0.000      163.465     1197.574
       3.532        0.000      163.465     1197.574
       3.538        0.000      163.465     1197.574
       3.538        0.000      163.465     1197.574
       3.549        0.000      163.465     1197.574
       3.551        0.000      163.465     1197.574
       3.552        0.000      163.465     1197.574
       3.552        0.000      163.465     1197.574
       3.563        0.000      163.465     1197.574
       3.564        0.000      163.465     1197.574
       3.564        0.000      163.465     1197.574
       3.565        0.000      163.465     1197.574
       3.581       14.218      163.465     1197.574
       3.581        0.000      163.465     1197.574
       3.582        0.000      163.465     1197.574
       3.582        0.000      163.465     1197.574
       3.608        0.000      163.465     1197.574
       3.615        0.000      163.465     1197.574
       3.616        0.000      163.465     1197.574
       3.627        0.000      163.465     1197.574
       3.628        0.000      163.465     1197.574
       3.628        0.000      163.465     1197.574
       3.628        0.000      163.465     1197.574
       3.629        0.000      163.465     1197.574
       3.629        0.000      163.465     1197.574
       3.630        0.000      163.465     1197.574
       3.630        0.000      163.465     1197.574
       3.663        0.000      163.465     1197.574
       3.664        0.000      163.465     1197.574
       3.664        0.000      163.465     1197.574
       3.665        0.000      163.465     1197.574
       3.689        0.000      163.465     1197.574
       3.689        0.000      163.465     1197.574
       3.690        0.000      163.465     1197.574
       3.690        0.000      163.465     1197.574
       3.710        0.000      163.465     1197.574
       3.710        0.000      163.465     1197.574
       3.719       18.879      163.465     1197.574
       3.728        0.000      163.465     1197.574
       3.728        0.000      163.465     1197.574
       3.747        0.000      163.465     1197.574
       3.748        0.000      163.465     1197.574
       3.762        0.000      163.465     1197.574
       3.766        0.000      163.465     1197.574
       3.766        0.000      163.465     1197.574
       3.779        0.000      163.465     1197.574
       3.782        0.000      163.465     1197.574
       3.782        0.000      163.465     1197.574
       3.795        0.000      163.465     1197.574
       3.801        0.000      163.465     1197.574
       3.801        0.000      163.465     1197.574
       3.809        0.000      163.465     1197.574
       3.809        0.000      163.465     1197.574
       3.817        0.766      163.465     1197.574
       3.823        0.000      163.465     1197.574
       3.823        0.000      163.465     1197.574
       3.848        0.000      163.465     1197.574
       3.850        0.000      163.465     1197.574
       3.859        0.000      163.465     1197.574
       3.863        0.000      163.465     1197.574
       3.863        0.000      163.465     1197.574
       3.867        0.000      163.465     1197.574
       3.869        0.000      163.465     1197.574
       3.869        0.000      163.465     1197.574
       3.870        0.000      163.465     1197.574
       3.870        0.000      163.465     1197.574
       3.899        0.000      163.465     1197.574
       3.902        0.000      163.465     1197.574
       3.903        0.000      163.465     1197.574
       3.903        0.000      163.465     1197.574
       3.904        0.000      163.465     1197.574
       3.904       20.520      163.465     1197.574
       3.905        0.000      163.465     1197.574
       3.905        0.000      163.465     1197.574
       3.906        0.000      163.465     1197.574
       3.906        0.000      163.465     1197.574
       3.952        0.000      163.465     1197.574
       3.957        0.000      163.465     1197.574
       3.961        0.000      163.465     1197.574
       3.967        0.000      163.465     1197.574
       3.975        0.000      163.465     1197.574
       3.981        0.000      163.465     1197.574
       3.982        0.000      163.465     1197.574
       3.988        0.000      163.465     1197.574
       3.989        0.000      163.465     1197.574
       3.989        0.000      163.465     1197.574
       3.990        0.000      163.465     1197.574
       3.990        0.000      163.465     1197.574
       4.011        1.248      163.465     1197.574
       4.011        0.000      163.465     1197.574
       4.012        0.000      163.465     1197.574
       4.012        0.000      163.465     1197.574
       4.013        0.000      163.465     1197.574
       4.013        0.000      163.465     1197.574
       4.037        0.000      163.465     1197.574
       4.038        0.000      163.465     1197.574
       4.038        0.000      163.465     1197.574
       4.047        0.000      163.465     1197.574
       4.047        0.000      163.465     1197.574
       4.052        0.000      163.465     1197.574
       4.052        0.000      163.465     1197.574
       4.053        0.000      163.465     1197.574
       4.053        0.000      163.465     1197.574
       4.054        0.000      163.465     1197.574
       4.054        0.000      163.465     1197.574
       4.068        0.000      163.465     1197.574
       4.072       19.934      163.465     1197.574
       4.072        0.000      163.465     1197.574
       4.078        0.000      163.465     1197.574
       4.082        0.000      163.465     1197.574
       4.083        0.000      163.465     1197.574
       4.083        0.000      163.465     1197.574
       4.084        0.000      163.465     1197.574
       4.084        0.000      163.465     1197.574
       4.085        0.000      163.465     1197.574
       4.085        0.000      163.465     1197.574
       4.086        0.000      163.465     1197.574
       4.086        0.000      163.465     1197.574
       4.109        0.000      163.465     1197.574
       4.110        0.000      163.465     1197.574
       4.115        0.000      163.465     1197.574
       4.115        0.000      163.465     1197.574
       4.116        0.000      163.465     1197.574
       4.116        0.000      163.465     1197.574
       4.117        0.000      163.465     1197.574
       4.117        0.000      163.465     1197.574
       4.133        0.000      163.465     1197.574
       4.133        0.000      163.465     1197.574
       4.134        0.000      163.465     1197.574
       4.134        0.000      163.465     1197.574
       4.143        0.000      163.465     1197.574
       4.143        0.000      163.465     1197.574
       4.144        0.000      163.465     1197.574
       4.144       20.496      163.465     1197.574
       4.145        0.000      163.465     1197.574
       4.145        0.000      163.465     1197.574
       4.146        0.000      163.465     1197.574
       4.146        0.000      163.465     1197.574
       4.147        0.367      163.465     1197.574
       4.174        0.000      163.465     1197.574
       4.174        0.000      163.465     1197.574
       4.187        0.000      163.465     1197.574
       4.187        0.000      163.465     1197.574
       4.188        0.000      163.465     1197.574
       4.194        0.000      163.465     1197.574
       4.194        0.000      163.465     1197.574
       4.199        0.000      163.465     1197.574
       4.200        0.000      163.465     1197.574
       4.200        0.000      163.465     1197.574
       4.201        0.000      163.465     1197.574
       4.215        0.000      163.465     1197.574
       4.216        0.000      163.465     1197.574
       4.216        0.000      163.465     1197.574
       4.217        0.000      163.465     1197.574
       4.217        0.000      163.465     1197.574
       4.235        0.000      163.465     1197.574
       4.235       20.299      163.465     1197.574
       4.236        0.000      163.465     1197.574
       4.236        0.000      163.465     1197.574
       4.237        0.000      163.465     1197.574
       4.237        0.000      163.465     1197.574
       4.257        0.000      163.465     1197.574
       4.257        0.000      163.465     1197.574
       4.258        0.000      163.465     1197.574
       4.258        0.000      163.465     1197.574
       4.269        0.000      163.465     1197.574
       4.270        0.000      163.465     1197.574
       4.270        0.000      163.465     1197.574
       4.285        0.000      163.465     1197.574
       4.291        0.000      163.465     1197.574
       4.292        0.000      163.465     1197.574
       4.292        0.000      163.465     1197.574
       4.293        0.000      163.465     1197.574
       4.293        0.000      163.465     1197.574
       4.294        0.000      163.465     1197.574
       4.325        0.000      163.465     1197.574
       4.336        0.000      163.465     1197.574
       4.337        0.000      163.465     1197.574
       4.337        0.000      163.465     1197.574
       4.338        0.000      163.465     1197.574
       4.338        0.000      163.465     1197.574
       4.352        0.000      163.465     1197.574
       4.352        0.000      163.465     1197.574
       4.370        0.000      163.465     1197.574
       4.370        0.000      163.465     1197.574
       4.384        0.000      163.465     1197.574
       4.385        0.000      163.465     1197.574
       4.385       19.282      163.465     1197.574
       4.386        0.000      163.465     1197.574
       4.386        0.000      163.465     1197.574
       4.402        0.000      163.465     1197.574
       4.402        0.000      163.465     1197.574
       4.421        0.000      163.465     1197.574
       4.421        0.000      163.465     1197.574
       4.436        0.000      163.465     1197.574
       4.437        0.000      163.465     1197.574
       4.448        0.000      163.465     1197.574
       4.449        0.000      163.465     1197.574
       4.450        0.000      163.465     1197.574
       4.450        0.000      163.465     1197.574
       4.467        0.000      163.465     1197.574
       4.468       18.746      163.465     1197.574
       4.479        0.000      163.465     1197.574
       4.479        0.000      163.465     1197.574
       4.480        0.000      163.465     1197.574
       4.480        0.000      163.465     1197.574
       4.481        0.000      163.465     1197.574
       4.481        0.000      163.465     1197.574
       4.482        0.000      163.465     1197.574
       4.515        0.000      163.465     1197.574
       4.516        0.000      163.465     1197.574
       4.524        0.000      163.465     1197.574
       4.525       20.410      163.465     1197.574
       4.525        0.000      163.465     1197.574
       4.526        0.000      163.465     1197.574
       4.558        0.000      163.465     1197.574
       4.558        0.000      163.465     1197.574
       4.575        0.000      163.465     1197.574
       4.575        0.000      163.465     1197.574
       4.576        0.000      163.465     1197.574
       4.576        0.000      163.465     1197.574
       4.577        0.000      163.465     1197.574
       4.577        0.000      163.465     1197.574
       4.594        0.000      163.465     1197.574
       4.599        0.000      163.465     1197.574
       4.600        0.000      163.465     1197.574
       4.600        0.000      163.465     1197.574
       4.601        0.000      163.465     1197.574
       4.601        0.000      163.465     1197.574
       4.616        0.000      163.465     1197.574
       4.627        0.912      163.465     1197.574
       4.627        0.000      163.465     1197.574
       4.628        0.000      163.465     1197.574
       4.628        0.000      163.465     1197.574
       4.650        0.000      163.465     1197.574
       4.653        0.000      163.465     1197.574
       4.653        0.000      163.465     1197.574
       4.654        0.000      163.465     1197.574
       4.654        0.000      163.465     1197.574
       4.655        0.000      163.465     1197.574
       4.675        0.000      163.465     1197.574
       4.676        0.000      163.465     1197.574
       4.676        0.000      163.465     1197.574
       4.677        0.000      163.465     1197.574
       4.677        0.000      163.465     1197.574
       4.678        0.000      163.465     1197.574
       4.678        0.000      163.465     1197.574
       4.715        0.000      163.465     1197.574
       4.715       20.409      163.465     1197.574
       4.716        0.000      163.465     1197.574
       4.716        0.000      163.465     1197.574
       4.726        0.000      163.465     1197.574
       4.738        0.000      163.465     1197.574
       4.738        0.000      163.465     1197.574
       4.743        0.000      163.465     1197.574
       4.743        0.000      163.465     1197.574
       4.744        0.000      163.465     1197.574
       4.744        0.000      163.465     1197.574
       4.745        0.000      163.465     1197.574
       4.745        0.000      163.465     1197.574
       4.746        0.000      163.465     1197.574
       4.746        0.000      163.465     1197.574
       4.770        0.000      163.465     1197.574
       4.775        0.000      163.465     1197.574
       4.776        0.000      163.465     1197.574
       4.776        0.000      163.465     1197.574
       4.777        0.000      163.465     1197.574
       4.777       20.587      163.465     1197.574
       4.778        0.000      163.465     1197.574
       4.789        0.000      163.465     1197.574
       4.789        0.000      163.465     1197.574
       4.799        0.000      163.465     1197.574
       4.800        0.000      163.465     1197.574
       4.800        0.000      163.465     1197.574
       4.801        0.000      163.465     1197.574
       4.801        0.000      163.465     1197.574
       4.820        0.000      163.465     1197.574
       4.820        0.000      163.465     1197.574
       4.830        0.000      163.465     1197.574
       4.833        0.000      163.465     1197.574
       4.834        0.000      163.465     1197.574
       4.834        0.000      163.465     1197.574
       4.843        0.000      163.465     1197.574
       4.844        0.000      163.465     1197.574
       4.844        0.000      163.465     1197.574
       4.845       20.494      163.465     1197.574
       4.845        0.000      163.465     1197.574
       4.846        0.000      163.465     1197.574
       4.846        0.000      163.465     1197.574
       4.847        0.000      163.465     1197.574
       4.869        0.000      163.465     1197.574
       4.870        0.000      163.465     1197.574
       4.880        0.000      163.465     1197.574
       4.881        0.000      163.465     1197.574
       4.881        0.000      163.465     1197.574
       4.882        0.000      163.465     1197.574
       4.882        0.000      163.465     1197.574
       4.891        0.000      163.465     1197.574
       4.892        0.000      163.465     1197.574
       4.892        0.000      163.465     1197.574
       4.893        0.000      163.465     1197.574
       4.893        0.000      163.465     1197.574
       4.894        0.000      163.465     1197.574
       4.894        0.000      163.465     1197.574
       4.926        0.297      163.465     1197.574
       4.928        0.000      163.465     1197.574
       4.929        0.000      163.465     1197.574
       4.936        0.000      163.465     1197.574
       4.936        0.000      163.465     1197.574
