******** CONFIGURAÇÃO DE PARALELISMO **************

Número de jobs: 4
       0.129        0.000      178.469     1416.516
       0.129        0.000      178.469     1416.516
       0.130        0.000      178.469     1416.516
       0.130        0.000      178.469     1416.516
       0.131        0.000      178.469     1416.516
       0.131        0.000      178.469     1416.516
       0.136        0.000      178.469     1416.516
       0.136        0.000      178.469     1416.516
       0.137        0.000      178.469     1416.516
       0.137        0.000      178.469     1416.516
       0.138        0.000      178.469     1416.516
       0.139        0.000      178.469     1416.516
       0.140        0.000      178.469     1416.516
       0.141        0.000      178.469     1416.516
       0.141        0.000      178.469     1416.516
       0.144       19.756      178.469     1416.516
       0.147        0.000      178.469     1416.516
       0.147        0.000      178.469     1416.516
       0.148        0.000      178.469     1416.516
       0.149        0.000      178.469     1416.516
       0.150        0.000      178.469     1416.516
       0.151        0.000      178.469     1416.516
       0.151        0.000      178.469     1416.516
       0.156        0.000      178.469     1416.516
       0.156        0.000      178.469     1416.516
       0.157        0.000      178.469     1416.516
       0.157        0.000      178.469     1416.516
       0.158        0.000      178.469     1416.516
       0.158        0.000      178.469     1416.516
       0.159        0.000      178.469     1416.516
       0.159        0.000      178.469     1416.516
       0.162        0.000      178.469     1416.516
       0.163        0.000      178.469     1416.516
       0.163        0.000      178.469     1416.516
       0.165        0.000      178.469     1416.516
       0.165        0.000      178.469     1416.516
       0.166        0.000      178.469     1416.516
       0.166        0.000      178.469     1416.516
       0.167        1.847      178.469     1416.516
       0.172        0.000      178.469     1416.516
       0.173        0.000      178.469     1416.516
       0.173        0.000      178.469     1416.516
       0.174        0.000      178.469     1416.516
       0.174        0.000      178.469     1416.516
       0.175        0.000      178.469     1416.516
       0.175        0.000      178.469     1416.516
       0.178        0.000      178.469     1416.516
       0.179        0.000      178.469     1416.516
       0.179        0.000      178.469     1416.516
       0.181        0.000      178.469     1416.516
       0.181        0.000      178.469     1416.516
       0.182        0.000      178.469     1416.516
       0.184        1.742      178.469     1416.516
       0.188        0.000      178.469     1416.516
       0.189        0.000      178.469     1416.516
       0.189        0.000      178.469     1416.516
       0.190        0.000      178.469     1416.516
       0.190        0.000      178.469     1416.516
       0.191        0.000      178.469     1416.516
       0.191        0.000      178.469     1416.516
       0.192        0.000      178.469     1416.516
       0.196        0.000      178.469     1416.516
       0.197        0.000      178.469     1416.516
       0.197        0.000      178.469     1416.516
       0.198        0.000      178.469     1416.516
       0.198        0.000      178.469     1416.516
       0.199        0.000      178.469     1416.516
       0.199        0.000      178.469     1416.516
       0.199        0.000      178.469     1416.516
       0.204        0.000      178.469     1416.516
       0.205        0.000      178.469     1416.516
       0.206        0.000      178.469     1416.516
       0.206        0.000      178.469     1416.516
       0.207        0.000      178.469     1416.516
       0.207        0.000      178.469     1416.516
       0.213        0.000      178.469     1416.516
       0.213        0.000      178.469     1416.516
       0.214        0.000      178.469     1416.516
       0.214        0.000      178.469     1416.516
       0.215        0.000      178.469     1416.516
       0.215        2.196      178.469     1416.516
       0.220        0.000      178.469     1416.516
       0.220        0.000      178.469     1416.516
       0.223        0.000      178.469     1416.516
       0.224        0.000      178.469     1416.516
       0.225        0.000      178.469     1416.516
       0.225        0.000      178.469     1416.516
       0.226        0.000      178.469     1416.516
       0.226        0.000      178.469     1416.516
       0.227        0.000      178.469     1416.516
       0.227        0.000      178.469     1416.516
       0.232        0.000      178.469     1416.516
       0.232        0.000      178.469     1416.516
       0.233        0.000      178.469     1416.516
       0.234        0.000      178.469     1416.516
       0.234        0.000      178.469     1416.516
       0.234        0.000      178.469     1416.516
       0.235        0.000      178.469     1416.516
       0.235        3.077      178.469     1416.516
       0.239        0.000      178.469     1416.516
       0.239        0.000      178.469     1416.516
       0.241        0.000      178.469     1416.516
       0.242        0.000      178.469     1416.516
       0.243        0.000      178.469     1416.516
       0.244        0.000      178.469     1416.516
       0.248        0.000      178.469     1416.516
       0.248        0.000      178.469     1416.516
       0.249        0.000      178.469     1416.516
       0.249        0.000      178.469     1416.516
       0.250        0.000      178.469     1416.516
       0.250        0.000      178.469     1416.516
       0.252        0.000      178.469     1416.516
       0.252        2.845      178.469     1416.516
       0.256        0.000      178.469     1416.516
       0.256        0.000      178.469     1416.516
       0.257        0.000      178.469     1416.516
       0.257        0.000      178.469     1416.516
       0.258        0.000      178.469     1416.516
       0.258        0.000      178.469     1416.516
       0.259        0.000      178.469     1416.516
       0.259        0.000      178.469     1416.516
       0.264        0.000      178.469     1416.516
       0.264        0.000      178.469     1416.516
       0.265        0.000      178.469     1416.516
       0.265        0.000      178.469     1416.516
       0.266        0.000      178.469     1416.516
       0.266        0.000      178.469     1416.516
       0.267        0.000      178.469     1416.516
       0.272        0.000      178.469     1416.516
       0.272        0.000      178.469     1416.516
       0.273        0.000      178.469     1416.516
       0.273        0.000      178.469     1416.516
       0.274        0.000      178.469     1416.516
       0.274        0.000      178.469     1416.516
       0.275        0.000      178.469     1416.516
       0.275        3.044      178.469     1416.516
       0.279        0.000      178.469     1416.516
       0.279        0.000      178.469     1416.516
       0.281        0.000      178.469     1416.516
       0.282        0.000      178.469     1416.516
       0.283        0.000      178.469     1416.516
       0.285        0.000      178.469     1416.516
       0.285        0.000      178.469     1416.516
       0.286        0.000      178.469     1416.516
       0.286        0.000      178.469     1416.516
       0.287        0.000      178.469     1416.516
       0.287        0.000      178.469     1416.516
       0.288        2.207      178.469     1416.516
       0.292        0.000      178.469     1416.516
       0.293        0.000      178.469     1416.516
       0.293        0.000      178.469     1416.516
       0.294        0.000      178.469     1416.516
       0.295        0.000      178.469     1416.516
       0.299        0.000      178.469     1416.516
       0.299        0.000      178.469     1416.516
       0.301        0.000      178.469     1416.516
       0.304        0.000      178.469     1416.516
       0.305        0.000      178.469     1416.516
       0.305        0.000      178.469     1416.516
       0.306        0.000      178.469     1416.516
       0.306        0.000      178.469     1416.516
       0.307       20.413      178.469     1416.516
       0.312        0.000      178.469     1416.516
       0.312        0.000      178.469     1416.516
       0.313        0.000      178.469     1416.516
       0.313        0.000      178.469     1416.516
       0.314        0.000      178.469     1416.516
       0.314        0.000      178.469     1416.516
       0.315        0.000      178.469     1416.516
       0.315        0.000      178.469     1416.516
       0.317        0.000      178.469     1416.516
       0.318        0.000      178.469     1416.516
       0.320        0.000      178.469     1416.516
       0.320        0.000      178.469     1416.516
       0.321        0.000      178.469     1416.516
       0.324        0.000      178.469     1416.516
       0.325        0.000      178.469     1416.516
       0.325        0.000      178.469     1416.516
       0.328        0.000      178.469     1416.516
       0.328        0.000      178.469     1416.516
       0.329        0.000      178.469     1416.516
       0.329        0.000      178.469     1416.516
       0.330        0.000      178.469     1416.516
       0.330        0.000      178.469     1416.516
       0.331        0.000      178.469     1416.516
       0.331       20.386      178.469     1416.516
       0.334        0.000      178.469     1416.516
       0.335        0.000      178.469     1416.516
       0.335        0.000      178.469     1416.516
       0.339        0.000      178.469     1416.516
       0.339        0.000      178.469     1416.516
       0.341        0.000      178.469     1416.516
       0.342        0.000      178.469     1416.516
       0.342        0.000      178.469     1416.516
       0.343        0.000      178.469     1416.516
       0.343        0.000      178.469     1416.516
       0.345        0.000      178.469     1416.516
       0.345        0.000      178.469     1416.516
       0.346        0.000      178.469     1416.516
       0.346        0.000      178.469     1416.516
       0.347        0.000      178.469     1416.516
       0.347        0.000      178.469     1416.516
       0.351        0.000      178.469     1416.516
       0.353        5.890      178.469     1416.516
       0.353        0.000      178.469     1416.516
       0.354        0.000      178.469     1416.516
       0.354        0.000      178.469     1416.516
       0.356        0.000      178.469     1416.516
       0.357        0.000      178.469     1416.516
       0.357        0.000      178.469     1416.516
       0.358        0.000      178.469     1416.516
       0.358        0.000      178.469     1416.516
       0.359        0.000      178.469     1416.516
       0.359        0.000      178.469     1416.516
       0.360        0.000      178.469     1416.516
       0.364        0.000      178.469     1416.516
       0.368        0.000      178.469     1416.516
       0.368        0.000      178.469     1416.516
       0.369        0.000      178.469     1416.516
       0.370        0.000      178.469     1416.516
       0.370        0.000      178.469     1416.516
       0.371        0.000      178.469     1416.516
       0.371        0.000      178.469     1416.516
       0.374        0.000      178.469     1416.516
       0.374       20.377      178.469     1416.516
       0.376        0.000      178.469     1416.516
       0.376        0.000      178.469     1416.516
       0.377        0.000      178.469     1416.516
       0.377        0.000      178.469     1416.516
       0.378        0.000      178.469     1416.516
       0.378        0.000      178.469     1416.516
       0.382        0.000      178.469     1416.516
       0.384        0.000      178.469     1416.516
       0.384        0.000      178.469     1416.516
       0.386        0.000      178.469     1416.516
       0.387        0.000      178.469     1416.516
       0.387        0.000      178.469     1416.516
       0.388        0.000      178.469     1416.516
       0.388        0.000      178.469     1416.516
       0.392        0.000      178.469     1416.516
       0.392        0.000      178.469     1416.516
       0.393        0.000      178.469     1416.516
       0.393        0.000      178.469     1416.516
       0.394        0.000      178.469     1416.516
       0.394       20.333      178.469     1416.516
       0.398        0.000      178.469     1416.516
       0.399        0.000      178.469     1416.516
       0.399        0.000      178.469     1416.516
       0.400        0.000      178.469     1416.516
       0.400        0.000      178.469     1416.516
       0.404        0.000      178.469     1416.516
       0.404        0.000      178.469     1416.516
       0.405        0.000      178.469     1416.516
       0.408        0.000      178.469     1416.516
       0.409        0.000      178.469     1416.516
       0.410        0.000      178.469     1416.516
       0.410        0.000      178.469     1416.516
       0.411        0.000      178.469     1416.516
       0.411        0.000      178.469     1416.516
       0.415        0.000      178.469     1416.516
       0.416        0.000      178.469     1416.516
       0.416        0.000      178.469     1416.516
       0.417        3.657      178.469     1416.516
       0.420        0.000      178.469     1416.516
       0.420        0.000      178.469     1416.516
       0.421        0.000      178.469     1416.516
       0.423        0.000      178.469     1416.516
       0.423        0.000      178.469     1416.516
       0.425        0.000      178.469     1416.516
       0.426        0.000      178.469     1416.516
       0.426        0.000      178.469     1416.516
       0.427        0.000      178.469     1416.516
       0.427        0.000      178.469     1416.516
       0.432        0.000      178.469     1416.516
       0.432        0.000      178.469     1416.516
       0.433        0.000      178.469     1416.516
       0.433        0.000      178.469     1416.516
       0.434        0.000      178.469     1416.516
       0.434        0.000      178.469     1416.516
       0.435       19.419      178.469     1416.516
       0.439        0.000      178.469     1416.516
       0.439        0.000      178.469     1416.516
       0.440        0.000      178.469     1416.516
       0.440        0.000      178.469     1416.516
       0.441        0.000      178.469     1416.516
       0.441        0.000      178.469     1416.516
       0.442        0.000      178.469     1416.516
       0.444        0.000      178.469     1416.516
       0.446        0.000      178.469     1416.516
       0.446        0.000      178.469     1416.516
       0.447        0.000      178.469     1416.516
       0.447        0.000      178.469     1416.516
       0.451        0.000      178.469     1416.516
       0.452        0.000      178.469     1416.516
       0.452        0.000      178.469     1416.516
       0.453        0.000      178.469     1416.516
       0.456        0.000      178.469     1416.516
       0.456        0.000      178.469     1416.516
       0.457        0.000      178.469     1416.516
       0.457        0.000      178.469     1416.516
       0.458        0.000      178.469     1416.516
       0.458        0.000      178.469     1416.516
       0.459        0.000      178.469     1416.516
       0.459       20.430      178.469     1416.516
       0.462        0.000      178.469     1416.516
       0.463        0.000      178.469     1416.516
       0.463        0.000      178.469     1416.516
       0.466        0.000      178.469     1416.516
       0.466        0.000      178.469     1416.516
       0.467        0.000      178.469     1416.516
       0.467        0.000      178.469     1416.516
       0.470        0.000      178.469     1416.516
       0.470        0.000      178.469     1416.516
       0.471        0.000      178.469     1416.516
       0.471        0.000      178.469     1416.516
       0.474        0.000      178.469     1416.516
       0.475        0.000      178.469     1416.516
       0.475        0.000      178.469     1416.516
       0.476        0.000      178.469     1416.516
       0.479        0.000      178.469     1416.516
       0.480        0.000      178.469     1416.516
       0.480        0.000      178.469     1416.516
       0.481        0.000      178.469     1416.516
       0.481        0.000      178.469     1416.516
       0.482        4.377      178.469     1416.516
       0.484        0.000      178.469     1416.516
       0.486        0.000      178.469     1416.516
       0.487        0.000      178.469     1416.516
       0.487        0.000      178.469     1416.516
       0.489        0.000      178.469     1416.516
       0.490        0.000      178.469     1416.516
       0.490        0.000      178.469     1416.516
       0.491        0.000      178.469     1416.516
       0.491        0.000      178.469     1416.516
       0.492        0.000      178.469     1416.516
       0.496        0.000      178.469     1416.516
       0.497        0.000      178.469     1416.516
       0.497        0.000      178.469     1416.516
       0.498        0.000      178.469     1416.516
       0.498        0.000      178.469     1416.516
       0.499        0.000      178.469     1416.516
       0.499        0.000      178.469     1416.516
       0.504        2.210      178.469     1416.516
       0.504        0.000      178.469     1416.516
       0.505        0.000      178.469     1416.516
       0.505        0.000      178.469     1416.516
       0.506        0.000      178.469     1416.516
       0.508        0.000      178.469     1416.516
       0.508        0.000      178.469     1416.516
       0.509        0.000      178.469     1416.516
       0.509        0.000      178.469     1416.516
       0.510        0.000      178.469     1416.516
       0.510        0.000      178.469     1416.516
       0.511        0.000      178.469     1416.516
       0.511        0.000      178.469     1416.516
       0.516        0.000      178.469     1416.516
       0.516        0.000      178.469     1416.516
       0.518        0.000      178.469     1416.516
       0.518        0.000      178.469     1416.516
       0.519        2.566      178.469     1416.516
       0.523        0.000      178.469     1416.516
       0.523        0.000      178.469     1416.516
       0.524        0.000      178.469     1416.516
       0.524        0.000      178.469     1416.516
       0.525        0.000      178.469     1416.516
       0.525        0.000      178.469     1416.516
       0.526        0.000      178.469     1416.516
       0.529        0.000      178.469     1416.516
       0.530        0.000      178.469     1416.516
       0.531        0.000      178.469     1416.516
       0.531        0.000      178.469     1416.516
       0.532        0.000      178.469     1416.516
       0.536        0.000      178.469     1416.516
       0.537        0.000      178.469     1416.516
       0.537        0.000      178.469     1416.516
       0.538        0.000      178.469     1416.516
       0.538        0.000      178.469     1416.516
       0.540        0.000      178.469     1416.516
       0.540        0.000      178.469     1416.516
       0.541        0.000      178.469     1416.516
       0.541        0.000      178.469     1416.516
       0.543        0.000      178.469     1416.516
       0.547        6.459      178.469     1416.516
       0.548        0.000      178.469     1416.516
       0.549        0.000      178.469     1416.516
       0.549        0.000      178.469     1416.516
       0.550        0.000      178.469     1416.516
       0.550        0.000      178.469     1416.516
       0.550        0.000      178.469     1416.516
       0.551        0.000      178.469     1416.516
       0.562        0.000      178.469     1416.516
       0.564        0.000      178.469     1416.516
       0.564        0.000      178.469     1416.516
       0.567        0.000      178.469     1416.516
       0.568        0.000      178.469     1416.516
       0.568        0.000      178.469     1416.516
       0.569        0.000      178.469     1416.516
       0.569        0.000      178.469     1416.516
       0.570        0.000      178.469     1416.516
       0.570        0.000      178.469     1416.516
       0.571        0.000      178.469     1416.516
       0.571        1.475      178.469     1416.516
       0.578        0.000      178.469     1416.516
       0.579        0.000      178.469     1416.516
       0.580        0.000      178.469     1416.516
       0.580        0.000      178.469     1416.516
       0.581        0.000      178.469     1416.516
       0.581        0.000      178.469     1416.516
       0.582        0.000      178.469     1416.516
       0.588        0.000      178.469     1416.516
       0.588        0.000      178.469     1416.516
       0.589        0.000      178.469     1416.516
       0.589        0.000      178.469     1416.516
       0.590        0.000      178.469     1416.516
       0.590        0.000      178.469     1416.516
       0.591        0.000      178.469     1416.516
       0.591        0.000      178.469     1416.516
       0.595        0.000      178.469     1416.516
       0.596        0.000      178.469     1416.516
       0.596        0.000      178.469     1416.516
       0.597        0.000      178.469     1416.516
       0.597        0.000      178.469     1416.516
       0.600        4.323      178.469     1416.516
       0.600        0.000      178.469     1416.516
       0.601        0.000      178.469     1416.516
       0.601        0.000      178.469     1416.516
       0.603        0.000      178.469     1416.516
       0.604        0.000      178.469     1416.516
       0.604        0.000      178.469     1416.516
       0.608        0.000      178.469     1416.516
       0.608        0.000      178.469     1416.516
       0.609        0.000      178.469     1416.516
       0.609        0.000      178.469     1416.516
       0.610        0.000      178.469     1416.516
       0.610        0.000      178.469     1416.516
       0.611        0.000      178.469     1416.516
       0.611        0.000      178.469     1416.516
       0.616        0.000      178.469     1416.516
       0.616        0.000      178.469     1416.516
       0.617        0.000      178.469     1416.516
       0.617        0.000      178.469     1416.516
       0.618        0.631      178.469     1416.516
       0.634        0.000      178.469     1416.516
       0.634        0.000      178.469     1416.516
       0.635        0.000      178.469     1416.516
       0.635        0.000      178.469     1416.516
       0.639        0.000      178.469     1416.516
       0.640        0.000      178.469     1416.516
       0.641        0.000      178.469     1416.516
       0.641        0.000      178.469     1416.516
       0.649        0.000      178.469     1416.516
       0.650        0.000      178.469     1416.516
       0.650        0.000      178.469     1416.516
       0.651        0.000      178.469     1416.516
       0.658        0.000      178.469     1416.516
       0.659        0.000      178.469     1416.516
       0.668        0.000      178.469     1416.516
       0.669        0.000      178.469     1416.516
       0.673        0.000      178.469     1416.516
       0.674        0.000      178.469     1416.516
       0.674        0.000      178.469     1416.516
       0.691        0.000      178.469     1416.516
       0.698        0.000      178.469     1416.516
       0.700        0.000      178.469     1416.516
       0.701        0.000      178.469     1416.516
       0.706        2.073      178.469     1416.516
       0.706        0.000      178.469     1416.516
       0.707        0.000      178.469     1416.516
       0.713        0.000      178.469     1416.516
       0.713        0.000      178.469     1416.516
       0.714        0.000      178.469     1416.516
       0.714        0.000      178.469     1416.516
       0.715        0.000      178.469     1416.516
       0.728        0.000      178.469     1416.516
       0.736        0.000      178.469     1416.516
       0.740        0.000      178.469     1416.516
       0.742        0.000      178.469     1416.516
       0.743        0.000      178.469     1416.516
       0.743        0.000      178.469     1416.516
       0.756        0.000      178.469     1416.516
       0.756        0.000      178.469     1416.516
       0.757        0.000      178.469     1416.516
       0.757        0.000      178.469     1416.516
       0.758        0.000      178.469     1416.516
       0.758        0.383      178.469     1416.516
       0.784        0.000      178.469     1416.516
       0.791        0.000      178.469     1416.516
       0.792        0.000      178.469     1416.516
       0.793        0.000      178.469     1416.516
       0.797        0.000      178.469     1416.516
       0.798        0.000      178.469     1416.516
       0.798        0.000      178.469     1416.516
       0.799        0.000      178.469     1416.516
       0.799        0.000      178.469     1416.516
       0.800        0.000      178.469     1416.516
       0.808        0.000      178.469     1416.516
       0.809        0.000      178.469     1416.516
       0.810        0.000      178.469     1416.516
       0.810        0.000      178.469     1416.516
       0.815        2.075      178.469     1416.516
       0.816        0.000      178.469     1416.516
       0.816        0.000      178.469     1416.516
       0.817        0.000      178.469     1416.516
       0.817        0.000      178.469     1416.516
       0.817        0.000      178.469     1416.516
       0.820        0.000      178.469     1416.516
       0.820        0.000      178.469     1416.516
       0.821        0.000      178.469     1416.516
       0.821        0.000      178.469     1416.516
       0.826        0.000      178.469     1416.516
       0.826        0.000      178.469     1416.516
       0.827        0.000      178.469     1416.516
       0.827        0.000      178.469     1416.516
       0.836        0.000      178.469     1416.516
       0.836        0.000      178.469     1416.516
       0.837        0.000      178.469     1416.516
       0.837        0.000      178.469     1416.516
       0.838        0.000      178.469     1416.516
       0.838        0.000      178.469     1416.516
       0.839        0.000      178.469     1416.516
       0.839        0.000      178.469     1416.516
       0.840        0.000      178.469     1416.516
       0.841        0.000      178.469     1416.516
       0.851        0.000      178.469     1416.516
       0.854       10.354      178.469     1416.516
       0.855        0.000      178.469     1416.516
       0.856        0.000      178.469     1416.516
       0.860        0.000      178.469     1416.516
       0.863        0.000      178.469     1416.516
       0.863        0.000      178.469     1416.516
       0.864        0.000      178.469     1416.516
       0.864        0.000      178.469     1416.516
       0.865        0.000      178.469     1416.516
       0.868        0.000      178.469     1416.516
       0.869        0.000      178.469     1416.516
       0.869        0.000      178.469     1416.516
       0.870        0.000      178.469     1416.516
       0.870        0.000      178.469     1416.516
       0.871        0.000      178.469     1416.516
       0.876        0.000      178.469     1416.516
       0.876        0.000      178.469     1416.516
       0.877        0.000      178.469     1416.516
       0.877        0.000      178.469     1416.516
       0.878        0.000      178.469     1416.516
       0.878        0.000      178.469     1416.516
       0.880        7.703      178.469     1416.516
       0.880        0.000      178.469     1416.516
       0.881        0.000      178.469     1416.516
       0.881        0.000      178.469     1416.516
       0.882        0.000      178.469     1416.516
       0.882        0.000      178.469     1416.516
       0.891        0.000      178.469     1416.516
       0.892        0.000      178.469     1416.516
       0.893        0.000      178.469     1416.516
       0.893        0.000      178.469     1416.516
       0.897        0.000      178.469     1416.516
       0.897        0.000      178.469     1416.516
       0.897        0.000      178.469     1416.516
       0.898        0.000      178.469     1416.516
       0.898        0.000      178.469     1416.516
       0.904        0.000      178.469     1416.516
       0.904        0.000      178.469     1416.516
       0.905        0.000      178.469     1416.516
       0.905        0.000      178.469     1416.516
       0.906        0.000      178.469     1416.516
       0.906        0.000      178.469     1416.516
       0.907        0.000      178.469     1416.516
       0.907        2.347      178.469     1416.516
       0.912        0.000      178.469     1416.516
       0.912        0.000      178.469     1416.516
       0.913        0.000      178.469     1416.516
       0.913        0.000      178.469     1416.516
       0.916        0.000      178.469     1416.516
       0.916        0.000      178.469     1416.516
       0.917        0.000      178.469     1416.516
       0.917        0.000      178.469     1416.516
       0.918        0.000      178.469     1416.516
       0.920        0.000      178.469     1416.516
       0.920        0.000      178.469     1416.516
       0.921        0.000      178.469     1416.516
       0.921        0.000      178.469     1416.516
       0.922        0.000      178.469     1416.516
       0.922        0.000      178.469     1416.516
       0.923        0.000      178.469     1416.516
       0.923        2.151      178.469     1416.516
       0.929        0.000      178.469     1416.516
       0.930        0.000      178.469     1416.516
       0.932        0.000      178.469     1416.516
       0.932        0.000      178.469     1416.516
       0.933        0.000      178.469     1416.516
       0.933        0.000      178.469     1416.516
       0.940        0.000      178.469     1416.516
       0.941        0.000      178.469     1416.516
       0.944        0.000      178.469     1416.516
       0.945        0.000      178.469     1416.516
       0.947        0.000      178.469     1416.516
       0.947        0.000      178.469     1416.516
       0.948        0.000      178.469     1416.516
       0.952        0.000      178.469     1416.516
       0.953        0.000      178.469     1416.516
       0.953        0.000      178.469     1416.516
       0.954        0.000      178.469     1416.516
       0.954        0.000      178.469     1416.516
       0.955        7.378      178.469     1416.516
       0.956        0.000      178.469     1416.516
       0.958        0.000      178.469     1416.516
       0.959        0.000      178.469     1416.516
       0.960        0.000      178.469     1416.516
       0.960        0.000      178.469     1416.516
       0.961        0.000      178.469     1416.516
       0.961        0.000      178.469     1416.516
       0.964        0.000      178.469     1416.516
       0.964        0.000      178.469     1416.516
       0.965        0.000      178.469     1416.516
       0.968        0.000      178.469     1416.516
       0.968        0.000      178.469     1416.516
       0.969        0.000      178.469     1416.516
       0.969        0.000      178.469     1416.516
       0.970        0.000      178.469     1416.516
       0.970        0.000      178.469     1416.516
       0.971        0.000      178.469     1416.516
       0.971       20.327      178.469     1416.516
       0.976        0.000      178.469     1416.516
       0.976        0.000      178.469     1416.516
       0.977        0.000      178.469     1416.516
       0.977        0.000      178.469     1416.516
       0.978        0.000      178.469     1416.516
       0.978        0.000      178.469     1416.516
       0.979        1.923      178.469     1416.516
       0.984        0.000      178.469     1416.516
       0.985        0.000      178.469     1416.516
       0.985        0.000      178.469     1416.516
       0.986        0.000      178.469     1416.516
       0.986        0.000      178.469     1416.516
       0.987        0.000      178.469     1416.516
       0.987        0.000      178.469     1416.516
       0.990        0.000      178.469     1416.516
       0.990        0.000      178.469     1416.516
       0.991        0.000      178.469     1416.516
       0.991        0.000      178.469     1416.516
       0.995        0.000      178.469     1416.516
       0.995        0.000      178.469     1416.516
       0.996        0.000      178.469     1416.516
       0.996        0.000      178.469     1416.516
       0.997        0.000      178.469     1416.516
       0.997        0.000      178.469     1416.516
       0.998        0.000      178.469     1416.516
       0.998        0.000      178.469     1416.516
       0.999        0.000      178.469     1416.516
       0.999        1.164      178.469     1416.516
       1.008        0.000      178.469     1416.516
       1.009        0.000      178.469     1416.516
       1.009        0.000      178.469     1416.516
       1.010        0.000      178.469     1416.516
       1.012        0.000      178.469     1416.516
       1.013        0.000      178.469     1416.516
       1.013        0.000      178.469     1416.516
       1.014        0.000      178.469     1416.516
       1.014        0.000      178.469     1416.516
       1.015        0.000      178.469     1416.516
       1.019        0.000      178.469     1416.516
       1.019        2.208      178.469     1416.516
       1.024        0.000      178.469     1416.516
       1.024        0.000      178.469     1416.516
       1.025        0.000      178.469     1416.516
       1.025        0.000      178.469     1416.516
       1.026        0.000      178.469     1416.516
