******** CONFIGURAÇÃO DE PARALELISMO **************

Número de jobs: 4
Tipo de backend utilizado:  multiprocessing

******** CONFIGURAÇÃO DE PARALELISMO **************


# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.951        0.000      270.387     1195.309
       0.953        0.000      270.387     1195.309
       0.953        0.000      270.387     1195.309
       0.954        0.000      270.387     1195.309
       0.957        0.000      270.387     1195.309
       0.957        0.000      270.387     1195.309
       0.958        0.000      270.387     1195.309
       0.958        0.000      270.387     1195.309
       0.958        0.000      270.387     1195.309
       0.959        0.000      270.387     1195.309
       0.959        0.000      270.387     1195.309
       0.959        0.000      270.387     1195.309
       0.960        0.000      270.387     1195.309
       0.960        0.000      270.387     1195.309
       0.965        0.000      270.387     1195.309
       0.965        0.000      270.387     1195.309
       0.966        0.000      270.387     1195.309
       0.966        0.000      270.387     1195.309
       0.966        0.000      270.387     1195.309
       0.966        0.000      270.387     1195.309
       0.967        0.000      270.387     1195.309
       0.967        0.000      270.387     1195.309
       0.967        0.000      270.387     1195.309
       0.968        0.000      270.387     1195.309
       0.968        0.000      270.387     1195.309
       0.968        0.000      270.387     1195.309
       0.969        0.000      270.387     1195.309
       0.971        0.000      270.387     1195.309
       0.971        0.000      270.387     1195.309
       0.971        0.000      270.387     1195.309
       0.973        0.000      270.387     1195.309
       0.974        0.000      270.387     1195.309
       0.974        0.000      270.387     1195.309
       0.974        0.000      270.387     1195.309
       0.974        0.000      270.387     1195.309
       0.975        0.000      270.387     1195.309
       0.975        0.000      270.387     1195.309
       0.975        0.000      270.387     1195.309
       0.976        0.000      270.387     1195.309
       0.976        0.000      270.387     1195.309
       0.976        0.000      270.387     1195.309
       0.977        0.000      270.387     1195.309
       0.981        0.000      270.387     1195.309
       0.981        0.000      270.387     1195.309
       0.981        0.000      270.387     1195.309
       0.982        0.000      270.387     1195.309
       0.985        0.000      270.387     1195.309
       0.989        0.000      270.387     1195.309
       0.989        0.000      270.387     1195.309
       0.990        0.000      270.387     1195.309
       0.990        0.000      270.387     1195.309
       0.990        0.000      270.387     1195.309
       0.991        0.000      270.387     1195.309
       0.991        0.000      270.387     1195.309
       0.991        0.000      270.387     1195.309
       0.993        0.000      270.387     1195.309
       0.993        0.000      270.387     1195.309
       0.994        0.000      270.387     1195.309
       0.994        0.000      270.387     1195.309
       0.994        0.000      270.387     1195.309
       0.997        0.000      270.387     1195.309
       0.997        0.000      270.387     1195.309
       0.998        0.000      270.387     1195.309
       0.998        0.000      270.387     1195.309
       0.998        0.000      270.387     1195.309
       0.999        0.000      270.387     1195.309
       0.999        0.000      270.387     1195.309
       1.001        0.000      270.387     1195.309
       1.001        0.000      270.387     1195.309
       1.002        0.000      270.387     1195.309
       1.004        0.000      270.387     1195.309
       1.004        0.000      270.387     1195.309
       1.005        0.000      270.387     1195.309
       1.005        0.000      270.387     1195.309
       1.005        0.000      270.387     1195.309
       1.006        0.000      270.387     1195.309
       1.009        0.000      270.387     1195.309
       1.009        0.000      270.387     1195.309
       1.010        0.000      270.387     1195.309
       1.010        0.000      270.387     1195.309
       1.010        0.000      270.387     1195.309
       1.011        0.000      270.387     1195.309
       1.011        0.000      270.387     1195.309
       1.013        0.000      270.387     1195.309
       1.013        0.000      270.387     1195.309
       1.013        0.000      270.387     1195.309
       1.014        0.000      270.387     1195.309
       1.014        0.000      270.387     1195.309
       1.014        0.000      270.387     1195.309
       1.015        0.000      270.387     1195.309
       1.015        0.000      270.387     1195.309
       1.015        0.000      270.387     1195.309
       1.016        0.000      270.387     1195.309
       1.016        0.000      270.387     1195.309
       1.016        0.000      270.387     1195.309
       1.017        0.000      270.387     1195.309
       1.021        0.000      270.387     1195.309
       1.021        0.000      270.387     1195.309
       1.022        0.000      270.387     1195.309
       1.022        0.000      270.387     1195.309
       1.022        0.000      270.387     1195.309
       1.023        0.000      270.387     1195.309
       1.023        0.000      270.387     1195.309
       1.023        0.000      270.387     1195.309
       1.024        0.000      270.387     1195.309
       1.024        0.000      270.387     1195.309
       1.024        0.000      270.387     1195.309
       1.024        0.000      270.387     1195.309
       1.029        0.000      270.387     1195.309
       1.029        0.000      270.387     1195.309
       1.029        0.000      270.387     1195.309
       1.030        0.000      270.387     1195.309
       1.030        0.000      270.387     1195.309
       1.030        0.000      270.387     1195.309
       1.031        0.000      270.387     1195.309
       1.031        0.000      270.387     1195.309
       1.037        0.000      270.387     1195.309
       1.037        0.000      270.387     1195.309
       1.038        0.000      270.387     1195.309
       1.038        0.000      270.387     1195.309
       1.038        0.000      270.387     1195.309
       1.039        0.000      270.387     1195.309
       1.039        0.000      270.387     1195.309
       1.039        0.000      270.387     1195.309
       1.040        0.000      270.387     1195.309
       1.040        0.000      270.387     1195.309
       1.040        0.000      270.387     1195.309
       1.041        0.000      270.387     1195.309
       1.041        0.000      270.387     1195.309
       1.045        0.000      270.387     1195.309
       1.045        0.000      270.387     1195.309
       1.046        0.000      270.387     1195.309
       1.046        0.000      270.387     1195.309
       1.046        0.000      270.387     1195.309
       1.047        0.000      270.387     1195.309
       1.047        0.000      270.387     1195.309
       1.047        0.000      270.387     1195.309
       1.047        0.000      270.387     1195.309
       1.048        0.000      270.387     1195.309
       1.048        0.000      270.387     1195.309
       1.048        0.000      270.387     1195.309
       1.052        0.000      270.387     1195.309
       1.052        0.000      270.387     1195.309
       1.052        0.000      270.387     1195.309
       1.053        0.000      270.387     1195.309
       1.053        0.000      270.387     1195.309
       1.053        0.000      270.387     1195.309
       1.054        0.000      270.387     1195.309
       1.057        0.000      270.387     1195.309
       1.057        0.000      270.387     1195.309
       1.057        0.000      270.387     1195.309
       1.058        0.000      270.387     1195.309
       1.058        0.000      270.387     1195.309
       1.058        0.000      270.387     1195.309
       1.059        0.000      270.387     1195.309
       1.059        0.000      270.387     1195.309
       1.059        0.000      270.387     1195.309
       1.061        0.000      270.387     1195.309
       1.061        0.000      270.387     1195.309
       1.062        0.000      270.387     1195.309
       1.065        0.000      270.387     1195.309
       1.065        0.000      270.387     1195.309
       1.066        0.000      270.387     1195.309
       1.066        0.000      270.387     1195.309
       1.066        0.000      270.387     1195.309
       1.067        0.000      270.387     1195.309
       1.067        0.000      270.387     1195.309
       1.067        0.000      270.387     1195.309
       1.068        0.000      270.387     1195.309
       1.068        0.000      270.387     1195.309
       1.068        0.000      270.387     1195.309
       1.068        0.000      270.387     1195.309
       1.072        0.000      270.387     1195.309
       1.073        0.000      270.387     1195.309
       1.073        0.000      270.387     1195.309
       1.073        0.000      270.387     1195.309
       1.074        0.000      270.387     1195.309
       1.074        0.000      270.387     1195.309
       1.074        0.000      270.387     1195.309
       1.074        0.000      270.387     1195.309
       1.075        0.000      270.387     1195.309
       1.075        0.000      270.387     1195.309
       1.075        0.000      270.387     1195.309
       1.076        0.000      270.387     1195.309
       1.076        0.000      270.387     1195.309
       1.076        0.000      270.387     1195.309
       1.077        0.000      270.387     1195.309
       1.081        0.000      270.387     1195.309
       1.083        0.000      270.387     1195.309
       1.083        0.000      270.387     1195.309
       1.083        0.000      270.387     1195.309
       1.084        0.000      270.387     1195.309
       1.084        0.000      270.387     1195.309
       1.084        0.000      270.387     1195.309
       1.084        0.000      270.387     1195.309
       1.089        0.000      270.387     1195.309
       1.089        0.000      270.387     1195.309
       1.089        0.000      270.387     1195.309
       1.090        0.000      270.387     1195.309
       1.090        0.000      270.387     1195.309
       1.090        0.000      270.387     1195.309
       1.091        0.000      270.387     1195.309
       1.091        0.000      270.387     1195.309
       1.091        0.000      270.387     1195.309
       1.093        0.000      270.387     1195.309
       1.093        0.000      270.387     1195.309
       1.093        0.000      270.387     1195.309
       1.094        0.000      270.387     1195.309
       1.094        0.000      270.387     1195.309
       1.094        0.000      270.387     1195.309
       1.095        0.000      270.387     1195.309
       1.095        0.000      270.387     1195.309
       1.095        0.000      270.387     1195.309
       1.096        0.000      270.387     1195.309
       1.096        0.000      270.387     1195.309
       1.096        0.000      270.387     1195.309
       1.096        0.000      270.387     1195.309
       1.097        0.000      270.387     1195.309
       1.101        0.000      270.387     1195.309
       1.101        0.000      270.387     1195.309
       1.102        0.000      270.387     1195.309
       1.102        0.000      270.387     1195.309
       1.104        0.000      270.387     1195.309
       1.106        0.000      270.387     1195.309
       1.106        0.000      270.387     1195.309
       1.107        0.000      270.387     1195.309
       1.107        0.000      270.387     1195.309
       1.107        0.000      270.387     1195.309
       1.107        0.000      270.387     1195.309
       1.108        0.000      270.387     1195.309
       1.108        0.000      270.387     1195.309
       1.108        0.000      270.387     1195.309
       1.109        0.000      270.387     1195.309
       1.112        0.000      270.387     1195.309
       1.113        0.000      270.387     1195.309
       1.113        0.000      270.387     1195.309
       1.113        0.000      270.387     1195.309
       1.114        0.000      270.387     1195.309
       1.114        0.000      270.387     1195.309
       1.114        0.000      270.387     1195.309
       1.115        0.000      270.387     1195.309
       1.115        0.000      270.387     1195.309
       1.115        0.000      270.387     1195.309
       1.116        0.000      270.387     1195.309
       1.116        0.000      270.387     1195.309
       1.116        0.000      270.387     1195.309
       1.116        0.000      270.387     1195.309
       1.123        0.000      270.387     1195.309
       1.123        0.000      270.387     1195.309
       1.124        0.000      270.387     1195.309
       1.124        0.000      270.387     1195.309
       1.124        0.000      270.387     1195.309
       1.124        0.000      270.387     1195.309
       1.125        0.000      270.387     1195.309
       1.125        0.000      270.387     1195.309
       1.125        0.000      270.387     1195.309
       1.126        0.000      270.387     1195.309
       1.126        0.000      270.387     1195.309
       1.126        0.000      270.387     1195.309
       1.127        0.000      270.387     1195.309
       1.127        0.000      270.387     1195.309
       1.127        0.000      270.387     1195.309
       1.131        0.000      270.387     1195.309
       1.132        0.000      270.387     1195.309
       1.132        0.000      270.387     1195.309
       1.132        0.000      270.387     1195.309
       1.134        0.000      270.387     1195.309
       1.134        0.000      270.387     1195.309
       1.135        0.000      270.387     1195.309
       1.135        0.000      270.387     1195.309
       1.135        0.000      270.387     1195.309
       1.135        0.000      270.387     1195.309
       1.136        0.000      270.387     1195.309
       1.141        0.000      270.387     1195.309
       1.141        0.000      270.387     1195.309
       1.141        0.000      270.387     1195.309
       1.142        0.000      270.387     1195.309
       1.142        0.000      270.387     1195.309
       1.142        0.000      270.387     1195.309
       1.142        0.000      270.387     1195.309
       1.143        0.000      270.387     1195.309
       1.143        0.000      270.387     1195.309
       1.145        0.000      270.387     1195.309
       1.145        0.000      270.387     1195.309
       1.147        0.000      270.387     1195.309
       1.148        0.000      270.387     1195.309
       1.148        0.000      270.387     1195.309
       1.148        0.000      270.387     1195.309
       1.149        0.000      270.387     1195.309
       1.149        0.000      270.387     1195.309
       1.149        0.000      270.387     1195.309
       1.150        0.000      270.387     1195.309
       1.150        0.000      270.387     1195.309
       1.150        0.000      270.387     1195.309
       1.151        0.000      270.387     1195.309
       1.151        0.000      270.387     1195.309
       1.151        0.000      270.387     1195.309
       1.152        0.000      270.387     1195.309
       1.157        0.000      270.387     1195.309
       1.157        0.000      270.387     1195.309
       1.158        0.000      270.387     1195.309
       1.158        0.000      270.387     1195.309
       1.158        0.000      270.387     1195.309
       1.159        0.000      270.387     1195.309
       1.159        0.000      270.387     1195.309
       1.159        0.000      270.387     1195.309
       1.159        0.000      270.387     1195.309
       1.160        0.000      270.387     1195.309
       1.160        0.000      270.387     1195.309
       1.164        0.000      270.387     1195.309
       1.164        0.000      270.387     1195.309
       1.164        0.000      270.387     1195.309
       1.165        0.000      270.387     1195.309
       1.165        0.000      270.387     1195.309
       1.171        0.000      270.387     1195.309
       1.171        0.000      270.387     1195.309
       1.172        0.000      270.387     1195.309
       1.172        0.000      270.387     1195.309
       1.172        0.000      270.387     1195.309
       1.177        0.000      270.387     1195.309
       1.177        0.000      270.387     1195.309
       1.177        0.000      270.387     1195.309
       1.178        0.000      270.387     1195.309
       1.178        0.000      270.387     1195.309
       1.178        0.000      270.387     1195.309
       1.179        0.000      270.387     1195.309
       1.179        0.000      270.387     1195.309
       1.179        0.000      270.387     1195.309
       1.180        0.000      270.387     1195.309
       1.180        0.000      270.387     1195.309
       1.180        0.000      270.387     1195.309
       1.185        0.000      270.387     1195.309
       1.185        0.000      270.387     1195.309
       1.186        0.000      270.387     1195.309
       1.186        0.000      270.387     1195.309
       1.186        0.000      270.387     1195.309
       1.189        0.000      270.387     1195.309
       1.189        0.000      270.387     1195.309
       1.190        0.000      270.387     1195.309
       1.190        0.000      270.387     1195.309
       1.191        0.000      270.387     1195.309
       1.191        0.000      270.387     1195.309
       1.191        0.000      270.387     1195.309
       1.192        0.000      270.387     1195.309
       1.193        0.000      270.387     1195.309
       1.194        0.000      270.387     1195.309
       1.194        0.000      270.387     1195.309
       1.194        0.000      270.387     1195.309
       1.195        0.000      270.387     1195.309
       1.195        0.000      270.387     1195.309
       1.195        0.000      270.387     1195.309
       1.196        0.000      270.387     1195.309
       1.196        0.000      270.387     1195.309
       1.196        0.000      270.387     1195.309
       1.197        0.000      270.387     1195.309
       1.201        0.000      270.387     1195.309
       1.201        0.000      270.387     1195.309
       1.202        0.000      270.387     1195.309
       1.202        0.000      270.387     1195.309
       1.204        0.000      270.387     1195.309
       1.205        0.000      270.387     1195.309
       1.205        0.000      270.387     1195.309
       1.205        0.000      270.387     1195.309
       1.206        0.000      270.387     1195.309
       1.207        0.000      270.387     1195.309
       1.207        0.000      270.387     1195.309
       1.208        0.000      270.387     1195.309
       1.208        0.000      270.387     1195.309
       1.208        0.000      270.387     1195.309
       1.209        0.000      270.387     1195.309
       1.211        0.000      270.387     1195.309
       1.211        0.000      270.387     1195.309
       1.211        0.000      270.387     1195.309
       1.212        0.000      270.387     1195.309
       1.217        0.000      270.387     1195.309
       1.217        0.000      270.387     1195.309
       1.218        0.000      270.387     1195.309
       1.218        0.000      270.387     1195.309
       1.218        0.000      270.387     1195.309
       1.219        0.000      270.387     1195.309
       1.219        0.000      270.387     1195.309
       1.219        0.000      270.387     1195.309
       1.219        0.000      270.387     1195.309
       1.220        0.000      270.387     1195.309
       1.220        0.000      270.387     1195.309
       1.220        0.000      270.387     1195.309
       1.221        0.000      270.387     1195.309
       1.225        0.000      270.387     1195.309
       1.225        0.000      270.387     1195.309
       1.226        0.000      270.387     1195.309
       1.226        0.000      270.387     1195.309
       1.226        0.000      270.387     1195.309
       1.227        0.000      270.387     1195.309
       1.227        0.000      270.387     1195.309
       1.227        0.000      270.387     1195.309
       1.228        0.000      270.387     1195.309
       1.228        0.000      270.387     1195.309
       1.228        0.000      270.387     1195.309
       1.229        0.000      270.387     1195.309
       1.232        0.000      270.387     1195.309
       1.232        0.000      270.387     1195.309
       1.233        0.000      270.387     1195.309
       1.233        0.000      270.387     1195.309
       1.233        0.000      270.387     1195.309
       1.234        0.000      270.387     1195.309
       1.234        0.000      270.387     1195.309
       1.234        0.000      270.387     1195.309
       1.235        0.000      270.387     1195.309
       1.235        0.000      270.387     1195.309
       1.235        0.000      270.387     1195.309
       1.236        0.000      270.387     1195.309
       1.236        0.000      270.387     1195.309
       1.236        0.000      270.387     1195.309
       1.236        0.000      270.387     1195.309
       1.241        0.000      270.387     1195.309
       1.241        0.000      270.387     1195.309
       1.242        0.000      270.387     1195.309
       1.242        0.000      270.387     1195.309
       1.242        0.000      270.387     1195.309
       1.243        0.000      270.387     1195.309
       1.243        0.000      270.387     1195.309
       1.243        0.000      270.387     1195.309
       1.243        0.000      270.387     1195.309
       1.244        0.000      270.387     1195.309
       1.244        0.000      270.387     1195.309
       1.244        0.000      270.387     1195.309
       1.245        0.000      270.387     1195.309
       1.248        0.000      270.387     1195.309
       1.248        0.000      270.387     1195.309
       1.249        0.000      270.387     1195.309
       1.252        0.000      270.387     1195.309
       1.252        0.000      270.387     1195.309
       1.253        0.000      270.387     1195.309
       1.253        0.000      270.387     1195.309
       1.253        0.000      270.387     1195.309
       1.254        0.000      270.387     1195.309
       1.254        0.000      270.387     1195.309
       1.254        0.000      270.387     1195.309
       1.257        0.000      270.387     1195.309
       1.257        0.000      270.387     1195.309
       1.258        0.000      270.387     1195.309
       1.258        0.000      270.387     1195.309
       1.258        0.000      270.387     1195.309
       1.259        0.000      270.387     1195.309
       1.259        0.000      270.387     1195.309
       1.259        0.000      270.387     1195.309
       1.260        0.000      270.387     1195.309
       1.260        0.000      270.387     1195.309
       1.260        0.000      270.387     1195.309
       1.261        0.000      270.387     1195.309
       1.265        0.000      270.387     1195.309
       1.265        0.000      270.387     1195.309
       1.266        0.000      270.387     1195.309
       1.266        0.000      270.387     1195.309
       1.266        0.000      270.387     1195.309
       1.267        0.000      270.387     1195.309
       1.267        0.000      270.387     1195.309
       1.267        0.000      270.387     1195.309
       1.267        0.000      270.387     1195.309
       1.269        0.000      270.387     1195.309
       1.269        0.000      270.387     1195.309
       1.270        0.000      270.387     1195.309
       1.270        0.000      270.387     1195.309
       1.270        0.000      270.387     1195.309
       1.271        0.000      270.387     1195.309
       1.271        0.000      270.387     1195.309
       1.271        0.000      270.387     1195.309
       1.271        0.000      270.387     1195.309
       1.272        0.000      270.387     1195.309
       1.277        0.000      270.387     1195.309
       1.277        0.000      270.387     1195.309
       1.278        0.000      270.387     1195.309
       1.278        0.000      270.387     1195.309
       1.278        0.000      270.387     1195.309
       1.279        0.000      270.387     1195.309
       1.279        0.000      270.387     1195.309
       1.279        0.000      270.387     1195.309
       1.280        0.000      270.387     1195.309
       1.280        0.000      270.387     1195.309
       1.280        0.000      270.387     1195.309
       1.281        0.000      270.387     1195.309
       1.285        0.000      270.387     1195.309
       1.285        0.000      270.387     1195.309
       1.286        0.000      270.387     1195.309
       1.286        0.000      270.387     1195.309
       1.286        0.000      270.387     1195.309
       1.286        0.000      270.387     1195.309
       1.287        0.000      270.387     1195.309
       1.287        0.000      270.387     1195.309
       1.287        0.000      270.387     1195.309
       1.288        0.000      270.387     1195.309
       1.292        0.000      270.387     1195.309
       1.293        0.000      270.387     1195.309
       1.293        0.000      270.387     1195.309
       1.293        0.000      270.387     1195.309
       1.294        0.000      270.387     1195.309
       1.294        0.000      270.387     1195.309
       1.294        0.000      270.387     1195.309
       1.295        0.000      270.387     1195.309
       1.295        0.000      270.387     1195.309
       1.295        0.000      270.387     1195.309
       1.295        0.000      270.387     1195.309
       1.296        0.000      270.387     1195.309
       1.296        0.000      270.387     1195.309
       1.296        0.000      270.387     1195.309
       1.297        0.000      270.387     1195.309
       1.301        0.000      270.387     1195.309
       1.301        0.000      270.387     1195.309
       1.302        0.000      270.387     1195.309
       1.302        0.000      270.387     1195.309
       1.302        0.000      270.387     1195.309
       1.303        0.000      270.387     1195.309
       1.303        0.000      270.387     1195.309
       1.303        0.000      270.387     1195.309
       1.304        0.000      270.387     1195.309
       1.304        0.000      270.387     1195.309
       1.304        0.000      270.387     1195.309
       1.308        0.000      270.387     1195.309
       1.309        0.000      270.387     1195.309
       1.309        0.000      270.387     1195.309
       1.309        0.000      270.387     1195.309
       1.310        0.000      270.387     1195.309
       1.310        0.000      270.387     1195.309
       1.310        0.000      270.387     1195.309
       1.311        0.000      270.387     1195.309
       1.311        0.000      270.387     1195.309
       1.313        0.000      270.387     1195.309
       1.313        0.000      270.387     1195.309
       1.313        0.000      270.387     1195.309
       1.314        0.000      270.387     1195.309
       1.314        0.000      270.387     1195.309
       1.314        0.000      270.387     1195.309
       1.315        0.000      270.387     1195.309
       1.315        0.000      270.387     1195.309
       1.315        0.000      270.387     1195.309
       1.316        0.000      270.387     1195.309
       1.316        0.000      270.387     1195.309
       1.316        0.000      270.387     1195.309
       1.317        0.000      270.387     1195.309
       1.321        0.000      270.387     1195.309
       1.321        0.000      270.387     1195.309
       1.325        0.000      270.387     1195.309
       1.325        0.000      270.387     1195.309
       1.326        0.000      270.387     1195.309
       1.326        0.000      270.387     1195.309
       1.326        0.000      270.387     1195.309
       1.327        0.000      270.387     1195.309
       1.327        0.000      270.387     1195.309
       1.327        0.000      270.387     1195.309
       1.328        0.000      270.387     1195.309
       1.328        0.000      270.387     1195.309
       1.328        0.000      270.387     1195.309
       1.329        0.000      270.387     1195.309
       1.329        0.000      270.387     1195.309
       1.330        0.000      270.387     1195.309
       1.330        0.000      270.387     1195.309
       1.330        0.000      270.387     1195.309
       1.331        0.000      270.387     1195.309
       1.331        0.000      270.387     1195.309
       1.331        0.000      270.387     1195.309
       1.331        0.000      270.387     1195.309
       1.337        0.000      270.387     1195.309
       1.337        0.000      270.387     1195.309
       1.338        0.000      270.387     1195.309
       1.338        0.000      270.387     1195.309
       1.338        0.000      270.387     1195.309
       1.339        0.000      270.387     1195.309
       1.339        0.000      270.387     1195.309
       1.339        0.000      270.387     1195.309
       1.340        0.000      270.387     1195.309
       1.340        0.000      270.387     1195.309
       1.340        0.000      270.387     1195.309
       1.341        0.000      270.387     1195.309
       1.345        0.000      270.387     1195.309
       1.345        0.000      270.387     1195.309
       1.345        0.000      270.387     1195.309
       1.346        0.000      270.387     1195.309
       1.346        0.000      270.387     1195.309
       1.346        0.000      270.387     1195.309
       1.347        0.000      270.387     1195.309
       1.347        0.000      270.387     1195.309
       1.347        0.000      270.387     1195.309
       1.349        0.000      270.387     1195.309
       1.349        0.000      270.387     1195.309
       1.349        0.000      270.387     1195.309
       1.350        0.000      270.387     1195.309
       1.350        0.000      270.387     1195.309
       1.350        0.000      270.387     1195.309
       1.351        0.000      270.387     1195.309
       1.351        0.000      270.387     1195.309
       1.351        0.000      270.387     1195.309
       1.352        0.000      270.387     1195.309
       1.352        0.000      270.387     1195.309
       1.358        0.000      270.387     1195.309
       1.358        0.000      270.387     1195.309
       1.358        0.000      270.387     1195.309
       1.359        0.000      270.387     1195.309
       1.359        0.000      270.387     1195.309
       1.359        0.000      270.387     1195.309
       1.360        0.000      270.387     1195.309
       1.360        0.000      270.387     1195.309
       1.360        0.000      270.387     1195.309
       1.361        0.000      270.387     1195.309
       1.365        0.000      270.387     1195.309
       1.365        0.000      270.387     1195.309
       1.366        0.000      270.387     1195.309
       1.366        0.000      270.387     1195.309
       1.366        0.000      270.387     1195.309
       1.367        0.000      270.387     1195.309
       1.367        0.000      270.387     1195.309
       1.367        0.000      270.387     1195.309
       1.368        0.000      270.387     1195.309
       1.368        0.000      270.387     1195.309
       1.368        0.000      270.387     1195.309
       1.368        0.000      270.387     1195.309
       1.372        0.000      270.387     1195.309
       1.372        0.000      270.387     1195.309
       1.373        0.000      270.387     1195.309
       1.373        0.000      270.387     1195.309
       1.373        0.000      270.387     1195.309
       1.374        0.000      270.387     1195.309
       1.374        0.000      270.387     1195.309
       1.374        0.000      270.387     1195.309
       1.375        0.000      270.387     1195.309
       1.375        0.000      270.387     1195.309
       1.375        0.000      270.387     1195.309
       1.376        0.000      270.387     1195.309
       1.379        0.000      270.387     1195.309
       1.379        0.000      270.387     1195.309
       1.380        0.000      270.387     1195.309
       1.380        0.000      270.387     1195.309
       1.380        0.000      270.387     1195.309
       1.381        0.000      270.387     1195.309
       1.384        0.000      270.387     1195.309
       1.384        0.000      270.387     1195.309
       1.384        0.000      270.387     1195.309
       1.385        0.000      270.387     1195.309
       1.389        0.000      270.387     1195.309
       1.389        0.000      270.387     1195.309
       1.390        0.000      270.387     1195.309
       1.390        0.000      270.387     1195.309
       1.390        0.000      270.387     1195.309
       1.391        0.000      270.387     1195.309
       1.391        0.000      270.387     1195.309
       1.391        0.000      270.387     1195.309
       1.391        0.000      270.387     1195.309
       1.392        0.000      270.387     1195.309
       1.392        0.000      270.387     1195.309
       1.393        0.000      270.387     1195.309
       1.393        0.000      270.387     1195.309
       1.397        0.000      270.387     1195.309
       1.397        0.000      270.387     1195.309
       1.397        0.000      270.387     1195.309
       1.398        0.000      270.387     1195.309
       1.398        0.000      270.387     1195.309
       1.398        0.000      270.387     1195.309
       1.399        0.000      270.387     1195.309
       1.399        0.000      270.387     1195.309
       1.399        0.000      270.387     1195.309
       1.400        0.000      270.387     1195.309
       1.400        0.000      270.387     1195.309
       1.400        0.000      270.387     1195.309
       1.401        0.000      270.387     1195.309
       1.403        0.000      270.387     1195.309
       1.403        0.000      270.387     1195.309
       1.403        0.000      270.387     1195.309
       1.404        0.000      270.387     1195.309
       1.404        0.000      270.387     1195.309
       1.404        0.000      270.387     1195.309
       1.404        0.000      270.387     1195.309
       1.409        0.000      270.387     1195.309
       1.410        0.000      270.387     1195.309
       1.410        0.000      270.387     1195.309
       1.410        0.000      270.387     1195.309
       1.411        0.000      270.387     1195.309
       1.411        0.000      270.387     1195.309
       1.413        0.000      270.387     1195.309
       1.413        0.000      270.387     1195.309
       1.413        0.000      270.387     1195.309
       1.414        0.000      270.387     1195.309
       1.414        0.000      270.387     1195.309
       1.414        0.000      270.387     1195.309
       1.415        0.000      270.387     1195.309
       1.415        0.000      270.387     1195.309
       1.415        0.000      270.387     1195.309
       1.416        0.000      270.387     1195.309
       1.416        0.000      270.387     1195.309
       1.416        0.000      270.387     1195.309
       1.417        0.000      270.387     1195.309
       1.422        0.000      270.387     1195.309
       1.422        0.000      270.387     1195.309
       1.423        0.000      270.387     1195.309
       1.423        0.000      270.387     1195.309
       1.423        0.000      270.387     1195.309
       1.425        0.000      270.387     1195.309
       1.425        0.000      270.387     1195.309
       1.426        0.000      270.387     1195.309
       1.426        0.000      270.387     1195.309
       1.426        0.000      270.387     1195.309
       1.427        0.000      270.387     1195.309
       1.427        0.000      270.387     1195.309
       1.432        0.000      270.387     1195.309
       1.433        0.000      270.387     1195.309
       1.433        0.000      270.387     1195.309
       1.433        0.000      270.387     1195.309
       1.433        0.000      270.387     1195.309
       1.434        0.000      270.387     1195.309
       1.434        0.000      270.387     1195.309
       1.434        0.000      270.387     1195.309
       1.435        0.000      270.387     1195.309
       1.435        0.000      270.387     1195.309
       1.435        0.000      270.387     1195.309
       1.436        0.000      270.387     1195.309
       1.436        0.000      270.387     1195.309
       1.436        0.000      270.387     1195.309
       1.437        0.000      270.387     1195.309
       1.441        0.000      270.387     1195.309
       1.441        0.000      270.387     1195.309
       1.442        0.000      270.387     1195.309
       1.442        0.000      270.387     1195.309
       1.445        0.000      270.387     1195.309
       1.445        0.000      270.387     1195.309
       1.446        0.000      270.387     1195.309
       1.446        0.000      270.387     1195.309
       1.446        0.000      270.387     1195.309
       1.447        0.000      270.387     1195.309
       1.447        0.000      270.387     1195.309
       1.447        0.000      270.387     1195.309
       1.448        0.000      270.387     1195.309
       1.449        0.000      270.387     1195.309
       1.449        0.000      270.387     1195.309
       1.449        0.000      270.387     1195.309
       1.452        0.000      270.387     1195.309
       1.453        0.000      270.387     1195.309
       1.453        0.000      270.387     1195.309
       1.453        0.000      270.387     1195.309
       1.454        0.000      270.387     1195.309
       1.454        0.000      270.387     1195.309
       1.454        0.000      270.387     1195.309
       1.454        0.000      270.387     1195.309
       1.457        0.000      270.387     1195.309
       1.457        0.000      270.387     1195.309
       1.457        0.000      270.387     1195.309
       1.458        0.000      270.387     1195.309
       1.458        0.000      270.387     1195.309
       1.458        0.000      270.387     1195.309
       1.459        0.000      270.387     1195.309
       1.459        0.000      270.387     1195.309
       1.459        0.000      270.387     1195.309
       1.460        0.000      270.387     1195.309
       1.462        0.000      270.387     1195.309
       1.463        0.000      270.387     1195.309
       1.463        0.000      270.387     1195.309
       1.463        0.000      270.387     1195.309
       1.463        0.000      270.387     1195.309
       1.464        0.000      270.387     1195.309
       1.464        0.000      270.387     1195.309
       1.464        0.000      270.387     1195.309
       1.465        0.000      270.387     1195.309
       1.469        0.000      270.387     1195.309
       1.469        0.000      270.387     1195.309
       1.470        0.000      270.387     1195.309
       1.470        0.000      270.387     1195.309
       1.470        0.000      270.387     1195.309
       1.471        0.000      270.387     1195.309
       1.471        0.000      270.387     1195.309
       1.471        0.000      270.387     1195.309
       1.477        0.000      270.387     1195.309
       1.477        0.000      270.387     1195.309
       1.478        0.000      270.387     1195.309
       1.478        0.000      270.387     1195.309
